Rank,Ticker,Minervini,Sector,Industry,Exchange,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,RMV,Close,ATR% (14),PTC,Contraction,Confirmed Breakout,Not Extended,Flip Setup,SPY Trend OK,Source,CANSLIM,DaysToEarnings,is_restricted,rs_1m_pct,Candidate High-Win,Candidate Flip
280,MTZ,8,Industrials,Engineering & Construction,NYSE,1.5324133373453885,91,1.3125440898989127,82,86,31.87,283.8599853515625,0.04470010966559274,7,False,True,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,86,False,False
281,TPR,8,Consumer Cyclical,Luxury Goods,NYSE,1.530641558169601,91,1.2714703327210577,86,94,27.28,157.08999633789062,0.04032720301781647,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,83,False,False
282,CMDB,8,unknown,unknown,NYSE,1.5298965931765915,91,1.2141164843246237,93,25,30.11,18.6200008392334,0.04559229589230379,6,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,79,False,False
283,IE,6,unknown,unknown,NYSE MKT,1.5265511614214982,91,1.7739672187563524,92,74,61.19,14.920000076293945,0.10058404972591543,3,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,95,False,False
284,AGI,8,Basic Materials,Gold,NYSE,1.5248279349220908,91,1.410121222044193,87,86,40.86,47.84000015258789,0.05811035927811593,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,89,False,False
285,LUV,8,Industrials,Airlines,NYSE,1.522270924330099,91,1.2211847529913078,48,42,25.98,52.09000015258789,0.03994460795529936,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,80,False,False
286,HP,8,Energy,Oil & Gas Drilling,NYSE,1.5217989134916907,91,1.3473884466550987,85,19,32.43,35.630001068115234,0.049268098683912895,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,87,False,False
287,WPM,8,Basic Materials,Gold,NYSE,1.520039895997686,91,1.549626076958723,82,86,31.85,150.3800048828125,0.04576975577241018,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,92,False,False
288,SNCY,8,Industrials,Airlines,NASDAQ,1.5189667951994683,91,1.355021754422054,21,38,38.39,20.479999542236328,0.05660924654857833,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,87,False,False
289,ESTA,8,Healthcare,Medical Devices,NASDAQ,1.5189148126000973,91,1.4819719592916396,95,34,41.16,76.0,0.05572368507098434,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,91,False,False
290,BLFY,8,Financial Services,Banks—Regional,NASDAQ,1.5181085671145618,91,1.3401150151308863,11,20,20.16,14.369999885559082,0.029133115159118414,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,87,False,False
291,PDS,8,Energy,Oil & Gas Drilling,NYSE,1.5177656621067366,91,1.256515647121446,59,52,29.88,88.27999877929688,0.04352224196445578,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,82,False,False
292,EYPT,7,Healthcare,Biotechnology,NASDAQ,1.5140455391615346,91,1.538140824194391,95,92,61.5,15.329999923706055,0.0770198481746215,4,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,92,False,False
293,AIR,8,Industrials,Aerospace & Defense,NYSE,1.5138192059246138,91,1.3510007990753303,70,70,23.49,116.97000122070312,0.03406855547485436,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,87,False,False
294,DAKT,8,Technology,Computer Hardware,NASDAQ,1.5133129695677574,91,1.1625470076116704,70,68,33.17,27.729999542236328,0.04453659622443815,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,74,False,False
295,ELA,8,Consumer Cyclical,Specialty Retail,NYSE MKT,1.510182481794509,91,1.7779792897132465,93,80,34.46,13.239999771118164,0.04456194068487276,5,True,False,True,True,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,95,False,False
296,DOO,8,unknown,unknown,NASDAQ,1.5088388171230322,91,1.4165566785113477,89,75,20.87,81.63999938964844,0.028793655314931742,7,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,89,False,False
297,ISBA,8,unknown,unknown,NASDAQ,1.5086248053696156,91,1.543720571018846,94,89,29.2,52.45000076293945,0.04118206946643103,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,92,False,False
298,UMAC,6,unknown,unknown,NYSE MKT,1.5069579658057832,91,1.6525091401067442,75,99,84.0,13.4399995803833,0.11938775242301758,4,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,94,False,False
299,XPO,8,Industrials,Integrated Freight & Logistics,NYSE,1.504625173373479,91,1.063476983773997,43,45,37.66,209.8699951171875,0.053492324540903725,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,60,False,False
300,BKTI,8,Technology,Communication Equipment,NYSE MKT,1.5024015559282637,91,1.6262560243740853,90,98,33.87,85.58999633789062,0.04736868840218393,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,94,False,False
301,GEV,8,unknown,unknown,NYSE,1.4991629166747291,91,1.2128024705637892,83,98,31.15,830.3400268554688,0.045221504009286484,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,79,False,False
302,CGEM,8,Healthcare,Biotechnology,NASDAQ,1.4972697305232046,91,1.3139485920703469,68,3,53.52,13.649999618530273,0.07114600735228523,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,86,False,False
303,KALU,8,Basic Materials,Aluminum,NASDAQ,1.4954065141907795,91,1.6217354501923034,81,49,42.17,129.02000427246094,0.06960164853847098,6,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,94,False,False
304,CLS,7,Technology,Electronic Components,NYSE,1.4949114802416648,91,1.6589834454024368,98,99,48.27,292.69000244140625,0.07060615202601546,3,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,94,False,False
305,ZBIO,6,unknown,unknown,NASDAQ,1.4947835869733388,91,1.301876452269012,99,94,65.0,25.8799991607666,0.08278317108217643,4,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,85,False,False
306,CIB,8,Financial Services,Banks—Regional,NYSE,1.494396893310769,91,1.6841842316078905,93,92,21.92,79.55999755859375,0.03038137411739744,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,94,False,False
307,EDRY,8,Industrials,Marine Shipping,NASDAQ,1.4940800050654708,91,1.0765883594708803,78,39,40.44,18.5,0.052482630755450274,7,False,True,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,63,False,False
308,CTGO,7,unknown,unknown,NYSE MKT,1.4909639489229427,90,1.7529433419279727,81,85,45.35,27.81999969482422,0.06423949580177615,3,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,95,False,False
309,VERA,7,Healthcare,Biotechnology,NASDAQ,1.4893945405844595,90,1.6236542690558355,72,7,36.04,41.7599983215332,0.054229952262386874,3,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,94,False,False
310,SHG,8,Financial Services,Banks—Regional,NYSE,1.487020432496251,90,1.1829894133833894,86,78,17.22,71.72000122070312,0.030893956402366394,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,76,False,False
311,RNA,8,Healthcare,Biotechnology,NASDAQ,1.4838943983295665,90,1.7872024266483133,97,88,2.13,72.86000061035156,0.0030488856569448356,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,95,False,False
312,RGLD,8,Basic Materials,Gold,NASDAQ,1.4825958564615813,90,1.559587507349053,68,62,33.55,285.5400085449219,0.04686358828646471,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,92,False,False
313,CPS,8,Consumer Cyclical,Auto Parts,NYSE,1.481415806821946,90,1.3123161740035694,91,98,52.23,39.540000915527344,0.0763060824090914,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,85,False,False
314,INTC,8,Technology,Semiconductors,NASDAQ,1.4789283448871247,90,1.8471371102312033,92,69,41.19,44.11000061035156,0.06370437479068398,6,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,96,False,False
315,ESP,8,Industrials,Electrical Equipment & Parts,NYSE MKT,1.475360357560279,90,1.385427839850638,67,95,52.42,58.04999923706055,0.07903285392690819,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,88,False,False
316,EZPW,8,Financial Services,Credit Services,NASDAQ,1.474176004992762,90,1.287585131245802,83,81,27.38,25.3700008392334,0.039078773302606104,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,84,False,False
317,DCO,8,Industrials,Aerospace & Defense,NYSE,1.4732401400119008,90,1.3098226933648809,73,88,25.66,126.58000183105469,0.03616008426827412,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,85,False,False
318,IMOS,7,Technology,Semiconductors,NASDAQ,1.472698144385661,90,2.004783178379632,95,8,29.08,34.20000076293945,0.046553889568978254,4,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,97,False,False
319,KLAC,8,Technology,Semiconductor Equipment & Materials,NASDAQ,1.4707267579784218,90,1.5211149700680207,90,77,31.93,1496.0,0.041572110395669375,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,91,False,False
320,CTRI,8,unknown,unknown,NYSE,1.4702243401903137,90,1.2761506345790394,37,55,27.15,31.850000381469727,0.03896163975893543,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,84,False,False
321,LSCC,8,Technology,Semiconductors,NASDAQ,1.4688339081417525,90,1.3350762107728293,73,85,38.59,97.76000213623047,0.06112638054081671,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,86,False,False
322,ECG,8,unknown,unknown,NYSE,1.467591313132497,90,1.3059731602565763,85,94,37.73,108.16000366210938,0.051788352912207264,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,85,False,False
323,ZUMZ,8,Consumer Cyclical,Apparel Retail,NASDAQ,1.4674008428918859,90,1.3308567328781447,92,53,27.26,26.770000457763672,0.03698170201370372,6,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,86,False,False
324,PRM,7,unknown,unknown,NYSE,1.4658637423103742,90,1.6454805609989942,96,97,25.86,26.639999389648438,0.0380013909080428,3,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,94,False,False
325,GRC,8,Industrials,Specialty Industrial Machinery,NYSE,1.465403447367023,90,1.1969493223009677,69,60,24.93,65.69000244140625,0.03554832573415069,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,78,False,False
326,NATR,8,Consumer Defensive,Household & Personal Products,NASDAQ,1.4640399863638365,90,1.5918572000243294,88,55,26.31,26.8799991607666,0.03736181440680194,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,93,False,False
327,OR,8,Basic Materials,Gold,NYSE,1.4639449531004298,90,1.5228912505217087,88,92,36.8,43.68000030517578,0.050470954666160965,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,92,False,False
328,DXPE,8,Industrials,Industrial Distribution,NASDAQ,1.46381612518265,90,1.1422825248091533,30,95,32.66,149.1300048828125,0.04740830519179144,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,72,False,False
329,FCX,8,Basic Materials,Copper,NYSE,1.4632580014406646,90,1.3281365531739504,34,57,29.65,64.33999633789062,0.04666060325309893,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,86,False,False
330,DLX,8,Communication Services,Advertising Agencies,NYSE,1.4609826463688957,90,1.270997915888734,67,70,24.44,27.229999542236328,0.03441779886479177,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,83,False,False
331,VTRS,8,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,1.4607707210547465,90,1.2510080865398616,42,46,20.82,15.920000076293945,0.030464815245712765,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,82,False,False
332,TSM,8,Technology,Semiconductors,NYSE,1.4603660962155542,90,1.2701494049478508,87,83,30.05,370.5400085449219,0.04435418405413106,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,83,False,False
333,VSEC,8,Industrials,Aerospace & Defense,NASDAQ,1.460151021898759,90,1.4286899909213164,84,89,36.16,227.77999877929688,0.052999128279729094,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,89,False,False
334,KB,8,Financial Services,Banks—Regional,NYSE,1.4587643573928275,90,1.1464978442786078,78,74,18.82,117.66000366210938,0.03095481162801133,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,73,False,False
335,MYRG,8,Industrials,Engineering & Construction,NASDAQ,1.4578565019081138,90,1.3320596677788465,85,89,37.18,281.010009765625,0.05111662741980105,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,86,False,False
336,RRX,8,Industrials,Specialty Industrial Machinery,NYSE,1.457717361745225,90,1.0382089627055302,27,43,34.56,215.36000061035156,0.05196614555379818,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,56,False,False
337,PARR,8,Energy,Oil & Gas Refining & Marketing,NYSE,1.4563150397580602,90,1.3499170951382535,98,96,30.78,42.75,0.04284044614710605,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,87,False,False
338,INTG,6,Consumer Cyclical,Lodging,NASDAQ,1.455277355805317,90,1.4161844494895213,99,64,37.05,27.75,0.05773486379184011,3,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,89,False,False
339,FDX,8,Industrials,Integrated Freight & Logistics,NYSE,1.4548473458009439,89,1.1797720758221255,70,15,18.75,388.4800109863281,0.027340976635866477,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,76,False,False
340,VALE,8,Basic Materials,Other Industrial Metals & Mining,NYSE,1.4504590274386904,89,1.413831440027591,83,61,21.05,16.709999084472656,0.035650169314908775,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,89,False,False
341,CGNX,7,Technology,Scientific & Technical Instruments,NASDAQ,1.4497528723699251,89,1.0138221800561862,39,83,31.11,56.029998779296875,0.055990426773800714,6,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,52,False,False
342,PKE,8,Industrials,Aerospace & Defense,NYSE,1.4470887655657856,89,1.381714878714852,80,87,29.02,25.850000381469727,0.04064658959586925,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,88,False,False
343,MSGS,8,Communication Services,Entertainment,NYSE,1.4449952703111093,89,1.2136433308409431,60,23,27.98,325.260009765625,0.04314021341742929,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,79,False,False
344,BTSG,8,unknown,unknown,NASDAQ,1.444206964311514,89,1.5158883117340525,94,80,31.56,41.060001373291016,0.04516908928425932,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,91,False,False
345,SLAB,8,Technology,Semiconductors,NASDAQ,1.4430679613552817,89,1.0791605219862752,28,62,12.05,204.63999938964844,0.03871258376832674,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,64,False,False
346,NBIS,7,unknown,unknown,NASDAQ,1.4427038494192466,89,1.9168647960719054,98,99,62.13,97.91999816894531,0.0882024708045759,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,96,False,False
347,QXO,8,unknown,unknown,NYSE,1.4420614320516396,89,1.307980931736543,46,86,36.12,25.540000915527344,0.05562700792764819,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,85,False,False
348,PLPC,8,Industrials,Electrical Equipment & Parts,NASDAQ,1.441198083261631,89,1.3857988496580638,80,91,35.14,262.6199951171875,0.05443223697766241,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,88,False,False
349,NPKI,8,unknown,unknown,NYSE,1.4411916305783605,89,1.4400147834195045,89,87,29.24,14.579999923706055,0.042328034887249365,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,90,False,False
350,CHRW,8,Industrials,Integrated Freight & Logistics,NASDAQ,1.4409177623731777,89,1.4693285639253126,89,83,32.72,190.05999755859375,0.048702670307617796,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,90,False,False
351,MYE,8,Consumer Cyclical,Packaging & Containers,NYSE,1.4390792478217416,89,1.3544165550394387,87,88,18.78,22.579999923706055,0.029355924952407696,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,87,False,False
352,DG,8,Consumer Defensive,Discount Stores,NYSE,1.4383297862299624,89,1.3909256929865963,68,79,21.54,150.63999938964844,0.03128082881931588,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,88,False,False
353,BWA,8,Consumer Cyclical,Auto Parts,NYSE,1.4375699622394722,89,1.2124215025446388,78,84,34.86,58.91999816894531,0.05121958217243298,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,79,False,False
354,TWIN,8,Industrials,Specialty Industrial Machinery,NASDAQ,1.4366752542836008,89,1.5224398924313882,92,89,53.36,17.040000915527344,0.08392703729384503,5,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,92,False,False
355,TECK,8,Basic Materials,Other Industrial Metals & Mining,NYSE,1.4336942393074077,89,1.1739886952512093,59,6,29.2,59.400001525878906,0.045478593943358146,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,75,False,False
356,INSW,8,Industrials,Marine Shipping,NYSE,1.4326205447259392,89,1.3085275028876886,89,75,21.3,67.47000122070312,0.029192881183308428,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,85,False,False
357,ELAN,8,Healthcare,Drug Manufacturers—Specialty & Generic,NYSE,1.4326080086411537,89,1.531330167798918,94,88,20.94,24.979999542236328,0.03213999764695611,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,92,False,False
358,CMTV,8,unknown,unknown,NASDAQ,1.43126328709119,89,1.2878048005006497,82,86,26.09,32.09000015258789,0.03830743243398148,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,84,False,False
359,KSS,7,Consumer Cyclical,Department Stores,NYSE,1.4306505040606512,89,1.314500157895317,88,88,42.5,18.780000686645508,0.061615701242299675,4,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,86,False,False
360,SEI,7,unknown,unknown,NYSE,1.4305996578662277,89,1.5352814743593892,94,90,65.93,49.2400016784668,0.10920562739322635,4,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,92,False,False
361,IBP,8,Industrials,Building Products & Equipment,NYSE,1.4288777308726683,89,1.2781004165962215,82,90,33.39,325.42999267578125,0.049872484504492755,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,84,False,False
362,CMCL,7,Basic Materials,Gold,NYSE MKT,1.4284820061435655,89,1.4908412159397826,96,98,43.74,30.219999313354492,0.06667769173229449,6,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,91,False,False
363,VOR,4,Healthcare,Biotechnology,NASDAQ,1.426695536985393,89,0.6147743012313063,3,100,59.26,13.550000190734863,0.07769635321884182,3,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,2,False,False
364,KNSA,8,Healthcare,Biotechnology,NASDAQ,1.42627073172319,89,1.4082211926361519,94,87,26.21,47.77000045776367,0.035908673964858535,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,89,False,False
365,BAP,8,Financial Services,Banks—Regional,NYSE,1.4258486829467238,89,1.4136889617910366,76,88,23.22,350.25,0.03621494576777111,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,89,False,False
366,TFPM,8,unknown,unknown,NYSE,1.4254063974105082,89,1.5218642376595342,90,91,33.24,37.709999084472656,0.048016818368699164,7,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,91,False,False
367,CW,8,Industrials,Specialty Industrial Machinery,NYSE,1.4244681485565276,89,1.3352039615706779,86,84,29.89,707.4500122070312,0.04429693112777139,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,86,False,False
368,TATT,8,Industrials,Aerospace & Defense,NASDAQ,1.4240349885817747,89,1.4034201316414192,86,95,32.05,52.849998474121094,0.04810109633752962,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,89,False,False
369,BDSX,7,Healthcare,Diagnostics & Research,NASDAQ,1.4230777682884126,89,1.2278829136840712,3,6,87.04,13.1899995803833,0.10389906033071171,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,80,False,False
370,LFUS,8,Technology,Electronic Components,NASDAQ,1.4227264650886418,88,1.1969407449488085,42,67,26.23,370.3299865722656,0.037575629771556096,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,78,False,False
371,STRS,8,Real Estate,Real Estate—Diversified,NASDAQ,1.4215657091003198,88,1.2896691292250768,60,18,22.63,29.31999969482422,0.033424296380345914,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,84,False,False
372,LE,8,Consumer Cyclical,Specialty Retail,NASDAQ,1.4203014165213423,88,1.0654416124685435,74,83,37.15,18.920000076293945,0.05095516991928606,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,61,False,False
373,JOUT,8,Consumer Cyclical,Leisure,NASDAQ,1.4193271602434638,88,1.2595460139952244,76,88,32.81,50.5,0.04680338944538985,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,82,False,False
374,GNRC,7,Industrials,Specialty Industrial Machinery,NYSE,1.419210640917795,88,1.0172029216247598,23,85,35.41,229.19000244140625,0.04871504339890105,6,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,53,False,False
