Rank,Ticker,Minervini,Sector,Industry,Exchange,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,RMV,Close,ATR% (14),PTC,Contraction,Confirmed Breakout,Not Extended,Flip Setup,SPY Trend OK,Source,CANSLIM,DaysToEarnings,is_restricted,rs_1m_pct,Candidate High-Win,Candidate Flip
280,WVE,6,Healthcare,Biotechnology,NASDAQ,1.5877294799716655,92,1.5655111245617708,7,85,40.07,13.489999771118164,0.059091390642599564,4,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,93,False,False
281,EGO,8,Basic Materials,Gold,NYSE,1.7993456335306168,95,1.9610664865549605,90,89,40.13,43.0,0.07377075119272024,6,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,97,False,False
282,GLW,8,Technology,Electronic Components,NYSE,2.0231467075856617,97,1.398808572174332,91,90,40.41,139.50999450683594,0.053554793932902606,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,88,False,False
283,EDRY,8,Industrials,Marine Shipping,NASDAQ,1.4940800415015745,91,1.0765883382661634,78,39,40.44,18.5,0.052482630755450274,7,False,True,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,63,False,False
284,ENTG,8,Technology,Semiconductor Equipment & Materials,NASDAQ,1.5328881850970923,91,1.201173139665603,13,22,40.52,134.49000549316406,0.05653100473553581,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,78,False,False
285,AGI,8,Basic Materials,Gold,NYSE,1.5248279674061769,91,1.410121219447372,87,86,40.86,47.84000015258789,0.05811035927811593,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,89,False,False
286,BLTE,8,unknown,unknown,NASDAQ,2.0889474444069114,97,2.0557530242596944,96,44,40.93,180.9499969482422,0.05898828221593736,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,98,False,False
287,AEIS,8,Industrials,Electrical Equipment & Parts,NASDAQ,1.975147467651259,97,1.764906630965321,92,87,41.03,331.2300109863281,0.05415744585328448,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,95,False,False
288,MTSI,8,Technology,Semiconductors,NASDAQ,1.6194453575915684,93,1.5444072091381464,84,61,41.16,243.58999633789062,0.05622151041047059,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,92,False,False
289,ESTA,8,Healthcare,Medical Devices,NASDAQ,1.5189148501043943,91,1.4819719263114837,95,34,41.16,76.0,0.05572368507098434,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,91,False,False
290,PRAX,8,Healthcare,Biotechnology,NASDAQ,4.233309803447699,100,3.5460311644029696,100,31,41.17,335.2799987792969,0.05878283109259798,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,100,False,False
291,PAAS,8,Basic Materials,Silver,NYSE,1.9031537052508063,96,1.918929051589076,89,90,41.18,64.69999694824219,0.058589090730098214,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,96,False,False
292,INTC,8,Technology,Semiconductors,NASDAQ,1.4789283826353419,90,1.8471370662048168,92,69,41.19,44.11000061035156,0.06370437479068398,6,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,96,False,False
293,ORN,8,Industrials,Engineering & Construction,NYSE,1.5644824185422006,92,1.4364044794403665,75,22,41.21,13.890000343322754,0.05985807859180511,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,90,False,False
294,ARWR,7,Healthcare,Biotechnology,NASDAQ,2.4144752250630246,99,2.9370719777732517,98,75,41.28,63.59000015258789,0.06059017522077797,3,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,99,False,False
295,VIAV,8,Technology,Communication Equipment,NASDAQ,2.0343536308745507,97,1.536836661212961,93,71,41.31,27.530000686645508,0.057391941764493706,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,92,False,False
296,GHM,8,Industrials,Specialty Industrial Machinery,NYSE,1.6305999223904148,93,1.4096374843825632,84,84,41.43,81.01000213623047,0.06350186926013603,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,89,False,False
297,BELFA,8,Technology,Electronic Components,NASDAQ,2.047571572123016,97,1.7533982573940565,86,92,41.49,216.00999450683594,0.05931272507879987,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,95,False,False
298,ORKA,8,unknown,unknown,NASDAQ,1.8536514088143181,96,1.9845774242625511,98,66,41.58,32.34000015258789,0.059170406307384016,6,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,97,False,False
299,HSAI,8,unknown,unknown,NASDAQ,1.3576389809391087,86,1.3770011332224181,79,100,41.72,27.760000228881836,0.060081299851408004,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,88,False,False
300,TNGX,8,Healthcare,Biotechnology,NASDAQ,2.8441811791110303,99,2.8784815177787886,99,99,41.76,12.199999809265137,0.06416862507710774,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,99,False,False
301,GPCR,6,unknown,unknown,NASDAQ,2.288414265850602,98,3.4319896905451137,93,3,41.87,66.55000305175781,0.07155629847637796,4,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,100,False,False
302,SIFY,8,Communication Services,Telecom Services,NASDAQ,1.9301792311616974,96,2.40178820953969,97,99,41.91,15.65999984741211,0.05920452756059642,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,98,False,False
303,USAU,7,Basic Materials,Gold,NASDAQ,1.348738011681679,85,1.5994926719056701,92,93,42.11,17.799999237060547,0.05605939734944658,4,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,93,False,False
304,BTU,8,Energy,Thermal Coal,NYSE,1.6371568505791194,93,1.791096666700551,93,39,42.14,33.529998779296875,0.06485662517258861,5,False,False,True,True,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,95,False,False
305,KALU,8,Basic Materials,Aluminum,NASDAQ,1.4954065473514428,91,1.6217354407059954,81,49,42.17,129.02000427246094,0.06960164853847098,6,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,94,False,False
306,MOD,8,Consumer Cyclical,Auto Parts,NYSE,1.7486858038881978,95,1.1358217894722655,83,89,42.32,226.36000061035156,0.05707090628830688,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,71,False,False
307,EQX,8,Basic Materials,Gold,NYSE MKT,1.7289775762635275,94,1.871046034419071,96,86,42.33,16.809999465942383,0.06301520965914964,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,96,False,False
308,IMNM,7,Healthcare,Biotechnology,NASDAQ,1.6892162769778656,94,1.9564386287308073,97,24,42.47,21.5,0.06943521467950257,4,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,97,False,False
309,KSS,7,Consumer Cyclical,Department Stores,NYSE,1.430650547770795,89,1.314500133388216,88,88,42.5,18.780000686645508,0.061615701242299675,4,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,86,False,False
310,PDFS,8,Technology,Software—Application,NASDAQ,1.3369568967855092,85,1.2747926540730368,74,11,42.51,32.43000030517578,0.059336589518514,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,83,False,False
311,ONTO,8,Technology,Semiconductors,NYSE,1.619630298165864,93,1.4833539976572379,58,9,42.69,216.41000366210938,0.060278430615637084,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,91,False,False
312,GSAT,7,Communication Services,Telecom Services,NASDAQ,1.838629636795617,96,2.00832926754597,99,87,42.71,60.099998474121094,0.05735679483741509,4,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,97,False,False
313,LBRT,8,Energy,Oil & Gas Equipment & Services,NYSE,1.761976683123708,95,1.3110137544576523,84,4,42.77,26.850000381469727,0.05969406960514312,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,85,False,False
314,AMLX,8,unknown,unknown,NASDAQ,1.8087422437275622,95,2.0871045453223043,99,99,42.78,14.010000228881836,0.06436728761978668,6,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,98,False,False
315,SKE,8,unknown,unknown,NYSE,2.1924879448274153,98,2.0245874512582,92,93,42.78,35.099998474121094,0.06257631917810955,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,97,False,False
316,APGE,7,unknown,unknown,NASDAQ,1.3934672097878742,87,1.622294457700732,96,21,42.84,68.38999938964844,0.05657886235850527,3,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,94,False,False
317,PLAB,8,Technology,Semiconductor Equipment & Materials,NASDAQ,1.6551003104889537,93,1.5117082560879185,34,70,42.9,38.0,0.06114660707631506,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,91,False,False
318,BELFB,8,Technology,Electronic Components,NASDAQ,1.9826407149777883,97,1.758699665821597,92,96,42.91,235.0399932861328,0.06144546610854413,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,95,False,False
319,ORLA,8,Basic Materials,Gold,NYSE MKT,1.661354028438516,94,1.6908833809885362,92,95,42.93,18.690000534057617,0.061094559601260784,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,94,False,False
320,COHU,8,Technology,Semiconductor Equipment & Materials,NASDAQ,1.417445716307536,88,1.3081611962988138,64,27,42.93,31.559999465942383,0.06405033432000841,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,85,False,False
321,MRCY,8,Industrials,Aerospace & Defense,NASDAQ,1.4113557818066775,88,1.5807988655107124,86,93,43.05,87.62999725341797,0.06846155140628883,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,93,False,False
322,UI,8,Technology,Communication Equipment,NYSE,1.6021491779187478,93,1.070627306757257,85,95,43.31,750.3200073242188,0.05574384004518348,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,62,False,False
323,CAMT,8,Technology,Semiconductor Equipment & Materials,NASDAQ,1.6076881434435202,93,1.3317021638323092,80,73,43.43,148.10000610351562,0.0660219972059947,6,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,86,False,False
324,TERN,8,Healthcare,Biotechnology,NASDAQ,5.476368278633283,100,6.059675125962319,100,96,43.57,39.22999954223633,0.060056082343230156,6,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,100,False,False
325,VRT,8,Industrials,Electrical Equipment & Parts,NYSE,1.7032230023660797,94,1.232304692647453,88,84,43.65,243.75,0.0652328144674336,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,81,False,False
326,TER,8,Technology,Semiconductor Equipment & Materials,NASDAQ,2.460433703272178,99,1.8797838615826177,93,74,43.69,324.8500061035156,0.06084193683539622,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,96,False,False
327,CMCL,7,Basic Materials,Gold,NYSE MKT,1.4284820830535807,89,1.4908411026030617,96,98,43.74,30.219999313354492,0.06667769173229449,6,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,91,False,False
328,MKSI,8,Technology,Scientific & Technical Instruments,NASDAQ,2.109489641697256,98,1.8820512124446913,91,62,43.86,259.2699890136719,0.06179161609591662,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,96,False,False
329,RAIL,8,Industrials,Railroads,NASDAQ,1.6139324922855176,93,1.1016683275167751,25,56,43.96,13.899999618530273,0.060431652610212556,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,67,False,False
330,TCMD,7,Healthcare,Medical Devices,NASDAQ,1.6844707335792792,94,1.933947218799942,97,44,44.0,28.719999313354492,0.07629327827423123,4,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,96,False,False
331,NXT,8,unknown,unknown,NASDAQ,1.6290273695731305,93,1.6161809584632998,95,91,44.08,119.33999633789062,0.06371412705852922,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,93,False,False
332,AGX,8,Industrials,Engineering & Construction,NYSE,1.7601007118483323,95,1.6423853825420196,97,96,44.17,437.6099853515625,0.061543709894040906,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,94,False,False
333,CNL,8,unknown,unknown,NYSE MKT,1.717838871595914,94,1.686909894015463,88,99,44.24,17.420000076293945,0.07038707680428666,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,94,False,False
334,BWAY,8,Healthcare,Medical Devices,NASDAQ,1.6698512656544087,94,1.7576927118584065,83,94,44.31,24.1200008392334,0.06501717918488051,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,95,False,False
335,ALGT,8,Industrials,Airlines,NASDAQ,1.5890158748359624,92,1.3105221646271592,43,42,44.47,107.62000274658203,0.06739984126071534,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,85,False,False
336,OIS,8,Energy,Oil & Gas Equipment & Services,NYSE,2.1189410592185682,98,1.4491252474754912,78,62,44.55,12.529999732971191,0.052160525234809005,7,False,True,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,90,False,False
337,SOGP,7,unknown,unknown,NASDAQ,4.60863189482666,100,2.903407082246713,100,100,44.7,14.319999694824219,0.0661861549091357,7,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,99,False,False
338,WLDN,8,Industrials,Engineering & Construction,NASDAQ,1.709484422046049,94,1.977161028276663,95,100,44.91,119.0,0.06303122292618218,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,97,False,False
339,NXE,8,Energy,Uranium,NYSE,1.6668234757088776,94,1.5650483877289616,68,70,44.95,12.380000114440918,0.06206438331623722,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,93,False,False
